zone_id,date,volume,day_of_week
5,2026-04-20 14:15:44.280182,247.64,0
5,2026-04-21 14:15:44.280182,263.56,1
5,2026-04-22 14:15:44.280182,316.19,2
5,2026-04-23 14:15:44.280182,297.68,3
5,2026-04-24 14:15:44.280182,244.22,4
5,2026-04-25 14:15:44.280182,74.87,5
5,2026-04-26 14:15:44.280182,80.6,6
5,2026-04-27 14:15:44.280182,246.8,0
5,2026-04-28 14:15:44.280182,218.35,1
5,2026-04-29 14:15:44.280182,258.34,2
5,2026-04-30 14:15:44.280182,212.33,3
5,2026-05-01 14:15:44.280182,270.72,4
5,2026-05-02 14:15:44.280182,94.37,5
5,2026-05-03 14:15:44.280182,85.3,6
5,2026-05-04 14:15:44.280182,239.39,0
5,2026-05-05 14:15:44.280182,278.18,1
5,2026-05-06 14:15:44.280182,309.9,2
5,2026-05-07 14:15:44.280182,282.6,3
5,2026-05-08 14:15:44.280182,330.81,4
5,2026-05-09 14:15:44.280182,74.99,5
5,2026-05-10 14:15:44.280182,80.69,6
5,2026-05-11 14:15:44.280182,279.54,0
5,2026-05-12 14:15:44.280182,241.06,1
5,2026-05-13 14:15:44.280182,261.74,2
5,2026-05-14 14:15:44.280182,273.84,3
5,2026-05-15 14:15:44.280182,258.35,4
5,2026-05-16 14:15:44.280182,68.53,5
5,2026-05-17 14:15:44.280182,67.89,6
5,2026-05-18 14:15:44.280182,288.88,0
5,2026-05-19 14:15:44.280182,318.06,1
5,2026-05-20 14:15:44.280182,325.93,2
5,2026-05-21 14:15:44.280182,252.25,3
5,2026-05-22 14:15:44.280182,238.62,4
5,2026-05-23 14:15:44.280182,80.42,5
5,2026-05-24 14:15:44.280182,95.43,6
5,2026-05-25 14:15:44.280182,237.72,0
5,2026-05-26 14:15:44.280182,304.3,1
5,2026-05-27 14:15:44.280182,299.2,2
5,2026-05-28 14:15:44.280182,256.52,3
5,2026-05-29 14:15:44.280182,259.56,4
5,2026-05-30 14:15:44.280182,77.24,5
5,2026-05-31 14:15:44.280182,89.5,6
5,2026-06-01 14:15:44.280182,280.67,0
5,2026-06-02 14:15:44.280182,205.16,1
5,2026-06-03 14:15:44.280182,336.66,2
5,2026-06-04 14:15:44.280182,243.94,3
5,2026-06-05 14:15:44.280182,274.81,4
5,2026-06-06 14:15:44.280182,81.66,5
5,2026-06-07 14:15:44.280182,90.83,6
5,2026-06-08 14:15:44.280182,291.82,0
5,2026-06-09 14:15:44.280182,281.61,1
5,2026-06-10 14:15:44.280182,226.53,2
5,2026-06-11 14:15:44.280182,316.22,3
5,2026-06-12 14:15:44.280182,297.21,4
5,2026-06-13 14:15:44.280182,85.25,5
5,2026-06-14 14:15:44.280182,76.93,6
5,2026-06-15 14:15:44.280182,315.04,0
5,2026-06-16 14:15:44.280182,297.02,1
5,2026-06-17 14:15:44.280182,263.86,2
5,2026-06-18 14:15:44.280182,304.17,3
5,2026-06-19 14:15:44.280182,286.15,4
5,2026-06-20 14:15:44.280182,87.81,5
5,2026-06-21 14:15:44.280182,90.34,6
5,2026-06-22 14:15:44.280182,319.74,0
5,2026-06-23 14:15:44.280182,282.21,1
5,2026-06-24 14:15:44.280182,312.58,2
5,2026-06-25 14:15:44.280182,302.88,3
5,2026-06-26 14:15:44.280182,302.86,4
5,2026-06-27 14:15:44.280182,99.38,5
5,2026-06-28 14:15:44.280182,67.34,6
5,2026-06-29 14:15:44.280182,276.56,0
5,2026-06-30 14:15:44.280182,303.08,1
5,2026-07-01 14:15:44.280182,300.63,2
5,2026-07-02 14:15:44.280182,336.03,3
5,2026-07-03 14:15:44.280182,282.18,4
5,2026-07-04 14:15:44.280182,97.01,5
5,2026-07-05 14:15:44.280182,111.01,6
5,2026-07-06 14:15:44.280182,401.94,0
5,2026-07-07 14:15:44.280182,339.65,1
